level_0,index,id,jid,jyear,jcase,jno,jdate_dt,jtitle,jtype,litigation_type,etl_datetime,source_id,source_cnt,source_id_v2,source_cnt_v2,精神慰撫金額,醫療費用,薪資收入
4486,486,526663,"TCEV,109,中簡,1984,20201105,2",109,中簡,1984,1604534400000,損害賠償,臺中簡易庭,民事判決,1688136019337,4486,1,4486,1,2萬元,nan,"4萬5,000元"
4487,487,655015,"TPDV,109,訴,261,20200529,2",109,訴,261,1590710400000,侵權行為損害賠償,臺灣臺北地方法院,民事判決,1688136019337,4487,1,4487,1,"100,000元","7,777",nan
4490,490,800289,"TYDV,109,訴,918,20210224,1",109,訴,918,1614124800000,損害賠償,臺灣桃園地方法院,民事判決,1688136019337,4490,1,4490,1,13萬元,13萬50元,"6萬7,000元"
4491,491,2818,"CDEV,109,橋簡,802,20201217,1",109,橋簡,802,1608163200000,損害賠償,橋頭簡易庭,民事判決,1688136019337,4491,1,4491,1,"50,000元","2,344元",nan
4492,492,32490,"CHDV,109,重訴,41,20201020,1",109,重訴,41,1603152000000,損害賠償,臺灣彰化地方法院,民事判決,1688136019337,4492,1,4492,1,50萬元,"667,940元",nan
4493,493,38132,"CLEV,109,壢簡,580,20200820,1",109,壢簡,580,1597881600000,損害賠償,中壢簡易庭,民事判決,1688136019337,4493,1,4493,1,"80,000元","59,768元","25,000元"
4494,494,38165,"CLEV,109,壢簡,710,20201030,1",109,壢簡,710,1604016000000,損害賠償,中壢簡易庭,民事判決,1688136019337,4494,1,4494,1,"70,000元","154,222元",nan
4495,495,46041,"CPEV,109,竹北國簡,1,20201210,1",109,竹北國簡,1,1607558400000,國家賠償,竹北簡易庭(含竹東),民事判決,1688136019337,4495,1,4495,1,"30,000元","1,340元",nan
4497,497,99721,"CYDV,106,國,4,20200812,2",106,國,4,1597190400000,國家賠償,臺灣嘉義地方法院,民事判決,1688136019337,4497,1,4497,1,30萬元,"37,583元",nan
4498,498,144179,"ILEV,108,宜訴,2,20191209,1",108,宜訴,2,1575849600000,損害賠償,宜蘭簡易庭,民事判決,1688136019337,4498,1,4498,1,10萬元,"20萬9,676元","2萬1,009元"
4500,500,327045,"PCDV,108,訴,2730,20200226,1",108,訴,2730,1582675200000,侵權行為損害賠償,臺灣新北地方法院,民事判決,1688136019337,4500,1,4500,1,3萬元,480元,"35,700元"
4501,501,331313,"PCDV,109,訴,710,20201130,2",109,訴,710,1606694400000,侵權行為損害賠償,臺灣新北地方法院,民事判決,1688136019337,4501,1,4501,1,8萬元,"2,910元","45,000元"
4503,503,395221,"SCDV,109,國,8,20210209,1",109,國,8,1612828800000,國家賠償,臺灣新竹地方法院,民事判決,1688136019337,4503,1,4503,1,"100,000元","4,632元","72,312元"
4506,506,793867,"TYDV,107,訴,2459,20200225,1",107,訴,2459,1582588800000,損害賠償,臺灣桃園地方法院,民事判決,1688136019337,4506,1,4506,1,60萬元,"5萬1,851元","2萬1,009元"
4507,507,797799,"TYDV,108,重訴,361,20200630,5",108,重訴,361,1593475200000,損害賠償,臺灣桃園地方法院,民事判決,1688136019337,4507,1,4507,1,15萬元,"2,200元",nan
4508,508,31399,"CHDV,108,訴,166,20200326,1",108,訴,166,1585180800000,損害賠償,臺灣彰化地方法院,民事判決,1688136019337,4508,1,4508,1,60萬元,"24,910元","22,000元"
4509,509,37761,"CLEV,109,壢小,1666,20201231,1",109,壢小,1666,1609372800000,損害賠償,中壢簡易庭,民事判決,1688136019337,4509,1,4509,1,"20,000元",260元,"60,000"
4510,510,38078,"CLEV,109,壢簡,30,20200331,1",109,壢簡,30,1585612800000,損害賠償,中壢簡易庭,民事判決,1688136019337,4510,1,4510,1,5萬元,"4,241元",nan
4512,512,142813,"ILDV,107,原訴,2,20200511,1",107,原訴,2,1589155200000,侵權行為損害賠償,臺灣宜蘭地方法院,民事判決,1688136019337,4512,1,4512,1,30萬元,"2萬6,548元",nan
4513,513,157298,"KLDV,109,基簡,894,20210316,2",109,基簡,894,1615852800000,損害賠償,臺灣基隆地方法院,民事判決,1688136019337,4513,1,4513,1,"15,000元","1,850元",nan
4514,514,212016,"KSDV,109,訴,780,20210104,1",109,訴,780,1609718400000,侵權行為損害賠償,臺灣高雄地方法院,民事判決,1688136019337,4514,1,4514,1,"200,000元","15,380元","26,320元"
4515,515,248316,"MLDV,109,訴,382,20201028,1",109,訴,382,1603843200000,侵權行為損害賠償,臺灣苗栗地方法院,民事判決,1688136019337,4515,1,4515,1,nan,nan,nan
4517,517,330750,"PCDV,109,訴,1374,20210219,1",109,訴,1374,1613692800000,侵權行為損害賠償,臺灣新北地方法院,民事判決,1688136019337,4517,1,4517,1,10萬元,"164,643元",nan
4519,519,428145,"SLDV,108,訴,1855,20201012,1",108,訴,1855,1602460800000,損害賠償,臺灣士林地方法院,民事判決,1688136019337,4519,1,4519,1,"120,000元","110,273元","28,000元"
4521,521,516220,"TCDV,109,訴,2983,20201105,1",109,訴,2983,1604534400000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,4521,1,4521,1,"80,000元","1,050元","42,000元"
4523,523,591090,"TNDV,108,國,7,20200311,1",108,國,7,1583884800000,國家賠償,臺灣臺南地方法院,民事判決,1688136019337,4523,1,4523,1,nan,nan,nan
4524,524,593051,"TNDV,109,訴,171,20200604,1",109,訴,171,1591228800000,侵權行為損害賠償,臺灣臺南地方法院,民事判決,1688136019337,4524,1,4524,1,7萬元,nan,5萬
4525,525,598237,"TNEV,110,南簡,148,20210312,1",110,南簡,148,1615507200000,侵權行為損害賠償,臺南簡易庭,民事判決,1688136019337,4525,1,4525,1,"60,000元","97,029元",nan
4527,527,663616,"TPEV,108,北簡,4121,20200421,1",108,北簡,4121,1587427200000,侵權行為損害賠償,臺北簡易庭,民事判決,1688136019337,4527,1,4527,1,"30,000元","9,200元","36,000元"
4530,530,80001,"CTDV,110,簡,2,20210127,1",110,簡,2,1611705600000,損害賠償,臺灣橋頭地方法院,民事判決,1688136019337,4530,1,4530,1,10萬元,"37,287元",4萬
4531,531,248173,"MLDV,109,苗簡,556,20201231,2",109,苗簡,556,1609372800000,侵權行為損害賠償,臺灣苗栗地方法院,民事判決,1688136019337,4531,1,4531,1,6萬元,"1,411元",7萬
4532,532,265097,"NTDV,108,簡上,107,20200610,1",108,簡上,107,1591747200000,損害賠償,臺灣南投地方法院,民事判決,1688136019337,4532,1,4532,1,5萬元,"4,300元",nan
4533,533,337662,"PCEV,108,板國簡,6,20200131,1",108,板國簡,6,1580428800000,國家賠償,板橋簡易庭,民事判決,1688136019337,4533,1,4533,1,nan,nan,nan
4534,534,371816,"PTDV,109,訴,234,20201029,1",109,訴,234,1603929600000,請求侵權行為損害賠償,臺灣屏東地方法院,民事判決,1688136019337,4534,1,4534,1,60萬元,56萬萬8755元,nan
4535,535,428010,"SLDV,108,訴,1043,20200505,1",108,訴,1043,1588636800000,損害賠償等,臺灣士林地方法院,民事判決,1688136019337,4535,1,4535,1,140萬元,"364,765",nan
4536,536,430576,"SLDV,109,訴,483,20210224,1",109,訴,483,1614124800000,損害賠償,臺灣士林地方法院,民事判決,1688136019337,4536,1,4536,1,40萬元,"21萬5,735元",nan
4539,539,591955,"TNDV,108,重訴,259,20200529,1",108,重訴,259,1590710400000,侵權行為損害賠償,臺灣臺南地方法院,民事判決,1688136019337,4539,1,4539,1,150萬元,"277,123元",nan
4540,540,607584,"TNHV,109,訴,9,20210129,1",109,訴,9,1611878400000,損害賠償,臺灣高等法院臺南分院,民事判決,1688136019337,4540,1,4540,1,15萬元,2萬1217元,"48,507"
4541,541,647629,"TPDV,106,訴,4062,20191231,1",106,訴,4062,1577750400000,損害賠償,臺灣臺北地方法院,民事判決,1688136019337,4541,1,4541,1,nan,nan,nan
4543,543,797310,"TYDV,108,訴,161,20200122,1",108,訴,161,1579651200000,損害賠償,臺灣桃園地方法院,民事判決,1688136019337,4543,1,4543,1,40萬元,"147,015元",nan
4544,544,823813,"ULDV,109,訴,667,20210104,1",109,訴,667,1609718400000,損害賠償,臺灣雲林地方法院,民事判決,1688136019337,4544,1,4544,1,15萬元,"199,445元","65,000元"
4545,545,30638,"CHDV,107,訴,1152,20200225,1",107,訴,1152,1582588800000,損害賠償,臺灣彰化地方法院,民事判決,1688136019337,4545,1,4545,1,50萬元,"100,536元",573
4546,546,102392,"CYDV,110,簡,36,20210308,1",110,簡,36,1615161600000,損害賠償,臺灣嘉義地方法院,民事判決,1688136019337,4546,1,4546,1,3萬元,"12,068元",nan
4547,547,104589,"CYEV,109,朴簡,121,20200805,1",109,朴簡,121,1596585600000,侵權行為損害賠償,嘉義簡易庭(含朴子),民事判決,1688136019337,4547,1,4547,1,20萬,"20,222元",nan
4549,549,125095,"HLDV,108,訴,65,20191231,1",108,訴,65,1577750400000,侵權行為損害賠償,臺灣花蓮地方法院,民事判決,1688136019337,4549,1,4549,1,"200,000元","36,416元","30,000元"
4550,550,216692,"KSEV,108,雄簡,1516,20200117,1",108,雄簡,1516,1579219200000,損害賠償,高雄簡易庭,民事判決,1688136019337,4550,1,4550,1,"43,000元","8,665元",nan
4552,552,248888,"MLDV,110,苗簡,61,20210226,1",110,苗簡,61,1614297600000,侵權行為損害賠償,臺灣苗栗地方法院,民事判決,1688136019337,4552,1,4552,1,15萬元,"1萬4,939元",nan
4554,554,338826,"PCEV,108,板簡,3101,20200327,1",108,板簡,3101,1585267200000,侵權行為損害賠償,板橋簡易庭,民事判決,1688136019337,4554,1,4554,1,10萬元,"55,800元",3萬元
4555,555,405503,"SJEV,109,重簡,2071,20201224,1",109,重簡,2071,1608768000000,侵權行為損害賠償,三重簡易庭,民事判決,1688136019337,4555,1,4555,1,"30,000元","101,331元","23,800元"
4556,556,430582,"SLDV,109,訴,555,20201109,1",109,訴,555,1604880000000,損害賠償,臺灣士林地方法院,民事判決,1688136019337,4556,1,4556,1,15萬元,"24,413元","18,315元"
4557,557,512538,"TCDV,108,訴,3931,20200827,1",108,訴,3931,1598486400000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,4557,1,4557,1,"60,000元","2,017元","2萬8,000元"
4558,558,512646,"TCDV,108,訴,860,20200717,1",108,訴,860,1594944000000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,4558,1,4558,1,10萬元,1萬67元,2萬2000元
4560,560,524864,"TCEV,108,中小,5414,20200417,1",108,中小,5414,1587081600000,損害賠償,臺中簡易庭,民事判決,1688136019337,4560,1,4560,1,"20,000元","1,590元",59497.82元
4561,561,597303,"TNEV,109,南小,1068,20200914,1",109,南小,1068,1600041600000,侵權行為損害賠償,臺南簡易庭,民事判決,1688136019337,4561,1,4561,1,"30,000元","15,922元",20萬元
4564,564,652665,"TPDV,108,訴,4655,20200227,1",108,訴,4655,1582761600000,侵權行為損害賠償,臺灣臺北地方法院,民事判決,1688136019337,4564,1,4564,1,"100,000元","75,091",nan
4566,566,797825,"TYDV,108,重訴,443,20210129,1",108,重訴,443,1611878400000,損害賠償,臺灣桃園地方法院,民事判決,1688136019337,4566,1,4566,1,"400,000元","157,665元",nan
4567,567,468,"CCEV,108,潮簡,516,20200114,1",108,潮簡,516,1578960000000,損害賠償,潮州簡易庭,民事判決,1688136019337,4567,1,4567,1,6萬元,nan,nan
4569,569,104278,"CYEV,109,嘉小,451,20200714,1",109,嘉小,451,1594684800000,侵權行為損害賠償,嘉義簡易庭(含朴子),民事判決,1688136019337,4569,1,4569,1,"30,000元","7,304元",nan
4570,570,125148,"HLDV,109,原訴,16,20201223,2",109,原訴,16,1608681600000,侵權行為損害賠償,臺灣花蓮地方法院,民事判決,1688136019337,4570,1,4570,1,nan,nan,nan
4571,571,210239,"KSDV,108,重訴,316,20200609,1",108,重訴,316,1591660800000,侵權行為損害賠償,臺灣高雄地方法院,民事判決,1688136019337,4571,1,4571,1,"800,000","237,317",nan
4572,572,210400,"KSDV,109,原重訴,1,20210129,1",109,原重訴,1,1611878400000,侵權行為損害賠償,臺灣高雄地方法院,民事判決,1688136019337,4572,1,4572,1,"1,500,000元","165,859元","22,000元"
4573,573,217555,"KSEV,109,雄小,935,20200630,1",109,雄小,935,1593475200000,損害賠償,高雄簡易庭,民事判決,1688136019337,4573,1,4573,1,"20,000元","1,030元",nan
4574,574,217636,"KSEV,109,雄簡,1313,20200817,1",109,雄簡,1313,1597622400000,損害賠償,高雄簡易庭,民事判決,1688136019337,4574,1,4574,1,nan,nan,nan
4575,575,326919,"PCDV,108,訴,2179,20191218,1",108,訴,2179,1576627200000,侵權行為損害賠償,臺灣新北地方法院,民事判決,1688136019337,4575,1,4575,1,30萬元,"80,730元",nan
4577,577,393819,"SCDV,108,訴,152,20200326,1",108,訴,152,1585180800000,損害賠償,臺灣新竹地方法院,民事判決,1688136019337,4577,1,4577,1,nan,nan,nan
4578,578,395730,"SCDV,109,訴,248,20200831,1",109,訴,248,1598832000000,損害賠償,臺灣新竹地方法院,民事判決,1688136019337,4578,1,4578,1,"500,000元","310,289元",nan
4579,579,402020,"SDEV,109,沙簡,528,20210316,2",109,沙簡,528,1615852800000,損害賠償,沙鹿簡易庭,民事判決,1688136019337,4579,1,4579,1,"30,000元","5,000元",nan
4580,580,439108,"SLEV,109,士簡,781,20200629,1",109,士簡,781,1593388800000,侵權行為損害賠償,士林簡易庭,民事判決,1688136019337,4580,1,4580,1,nan,nan,nan
4581,581,507877,"TCDV,107,訴,3439,20200327,1",107,訴,3439,1585267200000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,4581,1,4581,1,"200,000元","195,170元","26,000元"
4582,582,526345,"TCEV,109,中小,49,20200219,1",109,中小,49,1582070400000,損害賠償,臺中簡易庭,民事判決,1688136019337,4582,1,4582,1,"10,000元",850元,"60,000"
4583,583,527067,"TCEV,109,中簡,840,20200806,1",109,中簡,840,1596672000000,損害賠償,臺中簡易庭,民事判決,1688136019337,4583,1,4583,1,"40,000元","5,300元","30,000元"
4584,584,527075,"TCEV,109,中簡,895,20200709,1",109,中簡,895,1594252800000,損害賠償,臺中簡易庭,民事判決,1688136019337,4584,1,4584,1,"20,000元","2,264元","30,300元"
4587,587,799958,"TYDV,109,訴,222,20200529,1",109,訴,222,1590710400000,損害賠償,臺灣桃園地方法院,民事判決,1688136019337,4587,1,4587,1,18萬元,"9萬3,773元",nan
4588,588,823408,"ULDV,108,訴,315,20200218,1",108,訴,315,1581984000000,損害賠償,臺灣雲林地方法院,民事判決,1688136019337,4588,1,4588,1,15萬元,"61,529元",nan
4589,589,34651,"CHEV,109,彰簡,280,20210205,2",109,彰簡,280,1612483200000,損害賠償,彰化簡易庭,民事判決,1688136019337,4589,1,4589,1,"20,000元","13,470元","22,000元"
4591,591,78480,"CTDV,108,訴,763,20200331,1",108,訴,763,1585612800000,損害賠償,臺灣橋頭地方法院,民事判決,1688136019337,4591,1,4591,1,"400,000元","128,033元",nan
4592,592,79414,"CTDV,109,訴,76,20200529,1",109,訴,76,1590710400000,損害賠償,臺灣橋頭地方法院,民事判決,1688136019337,4592,1,4592,1,"200,000元",nan,nan
4594,594,104499,"CYEV,109,嘉簡,765,20201130,1",109,嘉簡,765,1606694400000,侵權行為損害賠償,嘉義簡易庭(含朴子),民事判決,1688136019337,4594,1,4594,1,"15,000元",340元,nan
4595,595,112651,"FYEV,108,豐簡,704,20201216,1",108,豐簡,704,1608076800000,損害賠償,豐原簡易庭,民事判決,1688136019337,4595,1,4595,1,7萬元,"4,820",nan
4596,596,143265,"ILDV,108,訴,362,20201217,1",108,訴,362,1608163200000,侵權行為損害賠償,臺灣宜蘭地方法院,民事判決,1688136019337,4596,1,4596,1,20萬元,"209,853元","28,000元"
4597,597,143653,"ILDV,110,簡,10,20210226,1",110,簡,10,1614297600000,侵權行為損害賠償,臺灣宜蘭地方法院,民事判決,1688136019337,4597,1,4597,1,30萬元,13227,26000元
4598,598,395501,"SCDV,109,竹簡,136,20200609,1",109,竹簡,136,1591660800000,損害賠償,臺灣新竹地方法院,民事判決,1688136019337,4598,1,4598,1,"80,000元","62,935元",nan
4599,599,428142,"SLDV,108,訴,183,20200306,1",108,訴,183,1583452800000,損害賠償,臺灣士林地方法院,民事判決,1688136019337,4599,1,4599,1,10萬元,"9萬5,127元","3萬8,193元"
4600,600,428161,"SLDV,108,訴,1939,20200430,1",108,訴,1939,1588204800000,損害賠償,臺灣士林地方法院,民事判決,1688136019337,4600,1,4600,1,30萬元,nan,nan
4602,602,438957,"SLEV,109,士簡,1374,20201230,1",109,士簡,1374,1609286400000,損害賠償,士林簡易庭,民事判決,1688136019337,4602,1,4602,1,"20,000元","5,890元",nan
4603,603,508330,"TCDV,107,重訴,93,20200916,1",107,重訴,93,1600214400000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,4603,1,4603,1,40萬元,"241,589元","23,800元"
4604,604,512078,"TCDV,108,訴,1778,20200430,1",108,訴,1778,1588204800000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,4604,1,4604,1,"15,000元",950元,nan
4605,605,526853,"TCEV,109,中簡,2993,20210223,1",109,中簡,2993,1614038400000,損害賠償,臺中簡易庭,民事判決,1688136019337,4605,1,4605,1,"50,000",nan,nan
4606,606,545758,"TCHV,109,訴易,52,20210223,1",109,訴易,52,1614038400000,損害賠償,臺灣高等法院臺中分院,民事判決,1688136019337,4606,1,4606,1,7000元,830元,nan
4607,607,652761,"TPDV,108,訴,5595,20200414,2",108,訴,5595,1586822400000,損害賠償,臺灣臺北地方法院,民事判決,1688136019337,4607,1,4607,1,120萬元,nan,nan
4609,609,823774,"ULDV,109,訴,468,20210208,2",109,訴,468,1612742400000,損害賠償,臺灣雲林地方法院,民事判決,1688136019337,4609,1,4609,1,nan,nan,nan
4610,610,37950,"CLEV,109,壢簡,116,20200521,1",109,壢簡,116,1590019200000,損害賠償,中壢簡易庭,民事判決,1688136019337,4610,1,4610,1,"15,000元","2,440元",nan
4611,611,125092,"HLDV,108,訴,59,20200116,1",108,訴,59,1579132800000,侵權行為損害賠償,臺灣花蓮地方法院,民事判決,1688136019337,4611,1,4611,1,20萬元,"37,105元",nan
4613,613,125620,"HLDV,109,重訴更二,1,20200629,1",109,重訴更二,1,1593388800000,侵權行為損害賠償,臺灣花蓮地方法院,民事判決,1688136019337,4613,1,4613,1,nan,nan,nan
4614,614,126820,"HLEV,109,花小,183,20200721,1",109,花小,183,1595289600000,侵權行為損害賠償,花蓮簡易庭(含玉里),民事判決,1688136019337,4614,1,4614,1,"30,000元",860元,nan
4615,615,253576,"NHEV,109,湖簡,224,20200327,1",109,湖簡,224,1585267200000,損害賠償,內湖簡易庭,民事判決,1688136019337,4615,1,4615,1,"50,000元","44,030元",nan
4616,616,330928,"PCDV,109,訴,2185,20210208,1",109,訴,2185,1612742400000,侵權行為損害賠償,臺灣新北地方法院,民事判決,1688136019337,4616,1,4616,1,30萬元,"3萬9,149元","0萬0,000元"
4617,617,340210,"PCEV,109,板簡,445,20200511,1",109,板簡,445,1589155200000,侵權行為損害賠償,板橋簡易庭,民事判決,1688136019337,4617,1,4617,1,"200,000元","125,256元","21,009元"
4618,618,402033,"SDEV,109,沙簡,59,20200428,1",109,沙簡,59,1588032000000,損害賠償,沙鹿簡易庭,民事判決,1688136019337,4618,1,4618,1,"80,000元","74,680元",nan
4619,619,403887,"SJEV,108,重小,2304,20200213,1",108,重小,2304,1581552000000,侵權行為損害賠償,三重簡易庭,民事判決,1688136019337,4619,1,4619,1,"20,000元","3,967元",6萬元
4620,620,438109,"SLEV,108,士簡,1591,20200122,1",108,士簡,1591,1579651200000,侵權行為損害賠償,士林簡易庭,民事判決,1688136019337,4620,1,4620,1,nan,nan,nan
4621,621,511904,"TCDV,108,訴,1031,20200424,1",108,訴,1031,1587686400000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,4621,1,4621,1,20萬元,30萬5912元,3萬5000元
