level_0,index,id,jid,jyear,jcase,jno,jdate_dt,jtitle,jtype,litigation_type,etl_datetime,source_id,source_cnt,source_id_v2,source_cnt_v2,精神慰撫金額,醫療費用,薪資收入,頭頸部,臉,胸部,腹部,背部,骨盆,上肢,下肢,其他,骨折,骨裂,擦挫傷,撕裂傷,鈍傷,損傷,胸部損傷,神經損傷,拉傷,扭傷,灼傷,脫位,壓迫,破缺損,腦震盪,壞死,內出血,水腫,瘀血,栓塞,剝離,截肢,衰竭,休克,失能,死亡,肇責 0/100,肇責 10/90,肇責 20/80,肇責 30/70,肇責 40/60,肇責 50/50,肇責 60/40,肇責 70/30,肇責 80/20,肇責 90/10,肇責 100/0,未滿18歲(高中以下),18-24歲(大學、研究所),25-29歲,30-39歲,40-49歲,50-59歲,60-64歲,65歲以上(退休)
6250,2250,144269,"ILEV,109,宜簡,144,20201203,1",109,宜簡,144,1606953600000,損害賠償,宜蘭簡易庭,民事判決,1688136019337,6250,1,6250,1,25548.0,11046,30000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6251,2251,209898,"KSDV,108,訴,1509,20200227,1",108,訴,1509,1582761600000,損害賠償,臺灣高雄地方法院,民事判決,1688136019337,6251,1,6251,1,25548.0,11046,30000,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6253,2253,338065,"PCEV,108,板小,3719,20191224,2",108,板小,3719,1577145600000,侵權行為損害賠償,板橋簡易庭,民事判決,1688136019337,6253,1,6253,1,25548.0,11046,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6255,2255,401842,"SDEV,109,沙小,453,20200825,1",109,沙小,453,1598313600000,損害賠償,沙鹿簡易庭,民事判決,1688136019337,6255,1,6255,1,20000.0,5064,30385,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6256,2256,507848,"TCDV,107,訴,3310,20200206,1",107,訴,3310,1580947200000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,6256,1,6256,1,600000.0,639508,24000,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6257,2257,512109,"TCDV,108,訴,1970,20200911,2",108,訴,1970,1599782400000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,6257,1,6257,1,500000.0,55663,24000,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6258,2258,512329,"TCDV,108,訴,291,20201016,1",108,訴,291,1602806400000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,6258,1,6258,1,300000.0,250162,24000,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6260,2260,597489,"TNEV,109,南小,686,20200318,1",109,南小,686,1584489600000,侵權行為損害賠償,臺南簡易庭,民事裁定,1688136019337,6260,1,6260,1,300000.0,250162,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6261,2261,655184,"TPDV,109,訴,4975,20201029,1",109,訴,4975,1603929600000,侵權行為損害賠償,臺灣臺北地方法院,民事判決,1688136019337,6261,1,6261,1,100000.0,106381,24000,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6262,2262,797458,"TYDV,108,訴,2243,20200522,1",108,訴,2243,1590105600000,損害賠償,臺灣桃園地方法院,民事判決,1688136019337,6262,1,6262,1,160000.0,5150,48125,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6264,2264,805579,"TYEV,108,桃小,1252,20191108,1",108,桃小,1252,1573171200000,損害賠償,桃園簡易庭,民事判決,1688136019337,6264,1,6264,1,20000.0,5150,40000,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6266,2266,46341,"CPEV,109,竹北簡,403,20201217,1",109,竹北簡,403,1608163200000,損害賠償,竹北簡易庭(含竹東),民事判決,1688136019337,6266,1,6266,1,20000.0,5150,40000,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6267,2267,126801,"HLEV,109,花原簡,9,20200122,2",109,花原簡,9,1579651200000,侵權行為損害賠償,花蓮簡易庭(含玉里),民事裁定,1688136019337,6267,1,6267,1,20000.0,5150,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6268,2268,231377,"LTEV,109,羅簡,66,20201217,1",109,羅簡,66,1608163200000,損害賠償,羅東簡易庭,民事判決,1688136019337,6268,1,6268,1,30000.0,72220,25000,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6270,2270,338646,"PCEV,108,板簡,220,20191213,1",108,板簡,220,1576195200000,侵權行為損害賠償,板橋簡易庭,民事判決,1688136019337,6270,1,6270,1,30000.0,72220,25000,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6271,2271,395783,"SCDV,109,訴,488,20200731,1",109,訴,488,1596153600000,損害賠償,臺灣新竹地方法院,民事判決,1688136019337,6271,1,6271,1,50000.0,1190,25000,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6273,2273,428390,"SLDV,108,重訴,75,20200428,1",108,重訴,75,1588032000000,損害賠償,臺灣士林地方法院,民事判決,1688136019337,6273,1,6273,1,700000.0,462414,35813,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6274,2274,438831,"SLEV,109,士小,788,20200529,1",109,士小,788,1590710400000,侵權行為損害賠償,士林簡易庭,民事判決,1688136019337,6274,1,6274,1,700000.0,462414,35813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6277,2277,590207,"TNDV,107,訴,1893,20200131,1",107,訴,1893,1580428800000,侵權行為損害賠償,臺灣臺南地方法院,民事判決,1688136019337,6277,1,6277,1,700000.0,462414,35813,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6278,2278,597645,"TNEV,109,南簡,153,20200504,1",109,南簡,153,1588550400000,侵權行為損害賠償,臺南簡易庭,民事判決,1688136019337,6278,1,6278,1,100000.0,462414,23100,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6279,2279,663415,"TPEV,108,北簡,17175,20191204,1",108,北簡,17175,1575417600000,侵權行為損害賠償,臺北簡易庭,民事判決,1688136019337,6279,1,6279,1,10000.0,805,23100,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6282,2282,79492,"CTDV,109,重訴,172,20210128,1",109,重訴,172,1611792000000,損害賠償,臺灣橋頭地方法院,民事判決,1688136019337,6282,1,6282,1,2000000.0,580,40000,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6283,2283,100351,"CYDV,107,重訴,70,20200831,2",107,重訴,70,1598832000000,損害賠償,臺灣嘉義地方法院,民事判決,1688136019337,6283,1,6283,1,400000.0,580,22000,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6284,2284,112811,"FYEV,109,豐簡,106,20200409,1",109,豐簡,106,1586390400000,損害賠償,豐原簡易庭,民事判決,1688136019337,6284,1,6284,1,100000.0,580,37000,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6286,2286,216724,"KSEV,108,雄簡,1726,20200917,1",108,雄簡,1726,1600300800000,損害賠償,高雄簡易庭,民事判決,1688136019337,6286,1,6286,1,200000.0,90174,30300,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6287,2287,264956,"NTDV,108,勞訴,4,20200116,1",108,勞訴,4,1579132800000,職業災害補償金等,臺灣南投地方法院,民事判決,1688136019337,6287,1,6287,1,200000.0,90174,33000,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6288,2288,326655,"PCDV,108,訴,1001,20200421,1",108,訴,1001,1587427200000,侵權行為損害賠償,臺灣新北地方法院,民事判決,1688136019337,6288,1,6288,1,200000.0,41985,33000,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6289,2289,338080,"PCEV,108,板小,3787,20200113,1",108,板小,3787,1578873600000,侵權行為損害賠償,板橋簡易庭,民事判決,1688136019337,6289,1,6289,1,26460.0,1294,20000,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6291,2291,401605,"SDEV,108,沙小,738,20191105,1",108,沙小,738,1572912000000,損害賠償,沙鹿簡易庭,民事判決,1688136019337,6291,1,6291,1,26460.0,1294,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6292,2292,512491,"TCDV,108,訴,3643,20200821,2",108,訴,3643,1597968000000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,6292,1,6292,1,300000.0,154981,22000,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6293,2293,516303,"TCDV,109,訴,3427,20210209,1",109,訴,3427,1612828800000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,6293,1,6293,1,120000.0,14963,22000,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6294,2294,597647,"TNEV,109,南簡,1531,20210226,1",109,南簡,1531,1614297600000,侵權行為損害賠償,臺南簡易庭,民事判決,1688136019337,6294,1,6294,1,50000.0,15944,24000,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6295,2295,663833,"TPEV,108,北簡,8050,20200207,1",108,北簡,8050,1581033600000,侵權行為損害賠償,臺北簡易庭,民事判決,1688136019337,6295,1,6295,1,20000.0,23516,60000,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6296,2296,718752,"TTEV,110,東簡,55,20210430,2",110,東簡,55,1619740800000,損害賠償,臺東簡易庭,民事判決,1688136019337,6296,1,6296,1,20000.0,23516,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6298,2298,798001,"TYDV,109,原訴,72,20201207,1",109,原訴,72,1607299200000,損害賠償,臺灣桃園地方法院,民事判決,1688136019337,6298,1,6298,1,100000.0,2238,23500,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6299,2299,800173,"TYDV,109,訴,469,20210319,2",109,訴,469,1616112000000,損害賠償,臺灣桃園地方法院,民事判決,1688136019337,6299,1,6299,1,800000.0,100000,35000,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6300,2300,800425,"TYDV,109,重訴,498,20210127,1",109,重訴,498,1611705600000,侵權行為損害賠償,臺灣桃園地方法院,民事判決,1688136019337,6300,1,6300,1,800000.0,100000,35000,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6301,2301,805801,"TYEV,108,桃簡,1120,20200417,1",108,桃簡,1120,1587081600000,損害賠償,桃園簡易庭,民事判決,1688136019337,6301,1,6301,1,10000.0,20000,40000,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6303,2303,248291,"MLDV,109,訴,270,20200730,3",109,訴,270,1596067200000,侵權行為損害賠償,臺灣苗栗地方法院,民事判決,1688136019337,6303,1,6303,1,40000.0,13504,70869,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6304,2304,265157,"NTDV,108,訴,25,20191231,1",108,訴,25,1577750400000,損害賠償,臺灣南投地方法院,民事判決,1688136019337,6304,1,6304,1,260000.0,186300,30000,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6306,2306,371314,"PTDV,108,訴,138,20201104,2",108,訴,138,1604448000000,請求侵權行為損害賠償,臺灣屏東地方法院,民事判決,1688136019337,6306,1,6306,1,260000.0,186300,30000,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6307,2307,371331,"PTDV,108,訴,234,20201211,1",108,訴,234,1607644800000,損害賠償,臺灣屏東地方法院,民事判決,1688136019337,6307,1,6307,1,150000.0,123755,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6309,2309,525875,"TCEV,109,中小,2153,20200619,1",109,中小,2153,1592524800000,損害賠償,臺中簡易庭,民事判決,1688136019337,6309,1,6309,1,10000.0,123755,40100,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6310,2310,526513,"TCEV,109,中簡,1202,20200717,1",109,中簡,1202,1594944000000,損害賠償,臺中簡易庭,民事判決,1688136019337,6310,1,6310,1,40000.0,40270,40000,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6311,2311,526680,"TCEV,109,中簡,2103,20201208,1",109,中簡,2103,1607385600000,損害賠償,臺中簡易庭,民事判決,1688136019337,6311,1,6311,1,35000.0,720,50000,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6312,2312,526683,"TCEV,109,中簡,2111,20200916,1",109,中簡,2111,1600214400000,損害賠償,臺中簡易庭,民事判決,1688136019337,6312,1,6312,1,50000.0,720,50000,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6313,2313,593261,"TNDV,109,訴,736,20200819,1",109,訴,736,1597795200000,侵權行為損害賠償,臺灣臺南地方法院,民事判決,1688136019337,6313,1,6313,1,300000.0,83158,50000,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6315,2315,823859,"ULDV,109,重訴,80,20201130,1",109,重訴,80,1606694400000,損害賠償,臺灣雲林地方法院,民事判決,1688136019337,6315,1,6315,1,2000000.0,83158,39826,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6317,2317,104528,"CYEV,109,嘉簡,911,20210219,1",109,嘉簡,911,1613692800000,侵權行為損害賠償,嘉義簡易庭(含朴子),民事判決,1688136019337,6317,1,6317,1,50000.0,83158,39826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6318,2318,114178,"GSEV,109,岡簡,102,20200812,2",109,岡簡,102,1597190400000,損害賠償,岡山簡易庭,民事判決,1688136019337,6318,1,6318,1,40000.0,820,39826,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6319,2319,156786,"KLDV,108,訴,206,20200317,2",108,訴,206,1584403200000,損害賠償,臺灣基隆地方法院,民事判決,1688136019337,6319,1,6319,1,500000.0,49397,45800,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6321,2321,324135,"PCDV,107,訴,2253,20210106,1",107,訴,2253,1609891200000,侵權行為損害賠償,臺灣新北地方法院,民事判決,1688136019337,6321,1,6321,1,50000.0,3084,45800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6323,2323,401875,"SDEV,109,沙小,717,20201208,1",109,沙小,717,1607385600000,損害賠償,沙鹿簡易庭,民事判決,1688136019337,6323,1,6323,1,50000.0,18567,45800,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6324,2324,525366,"TCEV,108,中簡,3151,20200515,1",108,中簡,3151,1589500800000,損害賠償,臺中簡易庭,民事判決,1688136019337,6324,1,6324,1,76550.0,14465,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6326,2326,653002,"TPDV,108,重訴,731,20210331,1",108,重訴,731,1617148800000,侵權行為損害賠償,臺灣臺北地方法院,民事判決,1688136019337,6326,1,6326,1,20000.0,14465,150,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6328,2328,37982,"CLEV,109,壢簡,1325,20201119,1",109,壢簡,1325,1605744000000,損害賠償,中壢簡易庭,民事判決,1688136019337,6328,1,6328,1,10000.0,8480,23280,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6329,2329,125118,"HLDV,108,重訴,28,20200826,1",108,重訴,28,1598400000000,侵權行為損害賠償,臺灣花蓮地方法院,民事判決,1688136019337,6329,1,6329,1,800000.0,103944,23100,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6332,2332,330935,"PCDV,109,訴,224,20200624,1",109,訴,224,1592956800000,侵權行為損害賠償,臺灣新北地方法院,民事判決,1688136019337,6332,1,6332,1,200000.0,109614,5000,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6333,2333,340916,"PCEV,110,板小,69,20210324,1",110,板小,69,1616544000000,侵權行為損害賠償,板橋簡易庭,民事判決,1688136019337,6333,1,6333,1,10000.0,2333,20000,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6334,2334,343480,"PDEV,110,斗簡,25,20210330,1",110,斗簡,25,1617062400000,損害賠償,北斗簡易庭,民事判決,1688136019337,6334,1,6334,1,30000.0,65239,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6335,2335,507812,"TCDV,107,訴,3144,20210319,1",107,訴,3144,1616112000000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,6335,1,6335,1,300000.0,665431,20000,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6336,2336,507938,"TCDV,107,訴,3740,20191218,3",107,訴,3740,1576627200000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,6336,1,6336,1,80000.0,5636,40000,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6337,2337,516085,"TCDV,109,訴,2303,20201111,1",109,訴,2303,1605052800000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,6337,1,6337,1,300000.0,134994,32000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6338,2338,526780,"TCEV,109,中簡,2575,20201030,1",109,中簡,2575,1604016000000,損害賠償,臺中簡易庭,民事判決,1688136019337,6338,1,6338,1,200000.0,88026,40554,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6339,2339,545541,"TCHV,109,上易,675,20210209,1",109,上易,675,1612828800000,損害賠償,臺灣高等法院臺中分院,民事判決,1688136019337,6339,1,6339,1,200000.0,217881,40554,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6340,2340,547133,"TLEV,109,六小,223,20200914,1",109,六小,223,1600041600000,侵權行為損害賠償,斗六簡易庭,民事判決,1688136019337,6340,1,6340,1,12000.0,700,40554,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6341,2341,590047,"TNDV,107,訴,1108,20200417,1",107,訴,1108,1587081600000,侵權行為損害賠償,臺灣臺南地方法院,民事判決,1688136019337,6341,1,6341,1,250000.0,175826,50000,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
